T_in,T_out,H_in,H_out,L,Solar,CO2,Wind,N,W,E,W_encoded,status
22.7661067960605,10.920301822808854,68.68368255088532,73.27045760693326,432.1234955103443,609.9631249431504,1346.8007170134724,2.1212217722632207,22,sunny,200.7044386864981,3,Acceptable
23.10465000353173,19.19441213546451,44.86886259390155,53.53916725472891,354.4420092424556,661.6932110622512,1230.7700981338294,2.2532266275841444,2,sunny,66.32065657669011,3,Good
17.831286883204314,19.641016435664536,37.13394059429208,29.42684570723744,278.2241029625236,745.0858350348758,1001.2047790307064,1.0553810174841898,5,sunny,69.73033716866527,3,Acceptable
23.895340907307013,22.55849909705312,51.18085341708221,61.47737321112291,568.7861426998403,462.9236652710939,1011.2258640443378,0.4615992619139581,7,sunny,76.18699705139615,3,Good
21.15562598315821,15.56681902116911,30.67032014392948,23.65082208133238,501.58896014731806,493.6299685390264,1242.2709773798035,2.211797770901034,28,sunny,108.70369449798189,3,Acceptable
19.158956184041056,15.845542420329808,49.242409106093454,54.74803050650106,321.44657453596005,615.9750263583622,1218.851906007443,2.300216556523554,4,cloudy,77.09073493748372,0,Acceptable
18.758584508500075,18.728472403968333,58.309366636173806,61.904476307965766,176.83743204762334,1004.7776542564734,1022.3872978040416,2.055574725245177,1,sunny,48.05346742456931,3,Good
24.25810370877958,13.424017828824638,37.80292382197511,36.71620538479368,659.1621389559467,316.39317135712184,1235.3075325452814,4.388299647997406,5,sunny,158.49727467864733,3,Acceptable
19.250876783504275,16.476824025644756,69.07724807024489,76.02163508397263,521.6082827903257,353.67931443622984,1092.1856842622014,4.77745556752202,22,rainy,52.858375666258425,1,Acceptable
20.795584970477783,20.05054544103824,28.382242708241243,34.40992081365613,321.73892431808804,858.4651060438273,1032.5210702877373,2.8735794301041087,1,sunny,48.54925937486185,3,Acceptable
21.77724022166524,24.46464107814807,37.912141775339855,24.496132038486508,536.1392738497805,579.8827607652975,879.5176927168657,0.0,9,sunny,84.92079215082765,3,Good
17.18906647115103,15.966854577856267,58.03766231212179,54.53873662192948,143.01760325098945,581.4844604061328,1022.5052716796245,3.109556898162677,7,cloudy,63.7200231862099,0,Poor
18.63695285986468,21.59377766469045,46.539362771158494,44.21651771143502,414.4103780148864,729.9285861854457,845.8512024581414,0.2567419189832405,8,sunny,82.35097627634117,3,Acceptable
18.68057841606652,21.84293404465873,31.995494831514087,21.790319608898827,71.875611848463,466.6301620089742,1238.3397566246877,1.9956745307905488,11,sunny,79.40825671784152,3,Acceptable
17.703510621571724,25.484656870642564,45.259676834584965,54.445982684983925,573.6079022742671,360.6191196931941,817.2272580923426,2.241062842505633,2,cloudy,119.29157419397832,0,Poor
20.894469299813785,23.84130264348753,41.544825294403736,39.31039416116343,226.09544155299324,581.9703841773317,991.4735290842104,0.5758346638287177,25,sunny,87.03767204601829,3,Good
19.520378484381105,14.059367235138057,55.15797836239697,51.74528751395502,684.4600900267621,275.7731003081486,1073.7509528139055,5.194978194458632,30,rainy,142.17534301652807,1,Acceptable
28.887246063821863,18.61526185573828,51.96862330770188,56.47571804875171,655.0369124452025,351.0147445063792,773.0488664864956,4.458163821683476,16,rainy,189.9450273036429,1,Poor
26.53761615261824,23.14320301673257,49.26832213943731,39.86492132394149,251.82175688811472,673.6118604905824,790.5461087404832,1.4452525985766278,16,sunny,84.01287398994101,3,Good
24.38384740288725,15.550658920527791,72.40963853986986,75.09134961732892,199.46069736728805,448.1379140797585,1050.524218029956,5.106539201055048,23,cloudy,143.3750553167887,0,Acceptable
22.09394702368645,11.163618737628973,63.9739585551679,81.75734765802338,689.6694195143518,286.03368800892423,1129.407971322571,1.910485633344332,13,rainy,191.26217086576125,1,Acceptable
21.611067446454346,19.979098231040258,80.22306970608412,76.93635141932988,673.4875549379959,180.12435832097628,910.258915460596,2.3529465170623194,25,rainy,112.56009175093288,1,Acceptable
20.61439697129073,33.4503549251648,50.08334462473372,37.49351430054983,345.4616486391743,648.1062880719882,697.7983659981464,0.0696986072996406,15,sunny,193.18952055778456,3,Acceptable
19.798846829686266,19.73324290583474,34.22293648997453,23.98130301786877,496.1486282229226,461.7514208114731,967.2295986970408,1.071659735426023,14,cloudy,79.39486237792741,0,Acceptable
26.71799716864914,27.370416724534373,53.60192678614702,56.24668983450052,224.07050299261303,922.0311557297856,920.8426520178846,1.4571484744054657,13,sunny,88.19847166141571,3,Good
20.859225324830003,17.828087601149157,79.77438314220385,95.0,554.30128027863,174.4645903025094,871.3539203561752,4.1974552519273765,18,stormy,128.13135960700615,2,Poor
20.570378492720927,19.883089299341304,46.60298436046494,43.20994752400698,546.2462608011433,570.3702624266514,863.4223628332688,0.1509162476643091,16,cloudy,83.3938835559759,0,Acceptable
23.931079836345752,18.015824421224917,36.54835100559834,35.16907631669228,502.1610467710194,555.7154756965367,764.4164013320353,4.384288961422529,1,cloudy,81.31537054511045,0,Acceptable
24.213313537374447,24.77755804227997,48.084324484181984,58.70944923189908,258.1251255135688,400.6091760551106,917.6654831717254,2.485117390357285,9,rainy,65.54479145413887,1,Acceptable
24.142743544625063,25.099270894175465,58.884415141634825,58.088491504426266,405.5086643899248,699.7945655074053,902.6571169413056,5.496668626564438,15,cloudy,80.04541459302202,0,Acceptable
25.073785616509763,28.815513921169632,54.4827859064496,43.96391092863051,29.638156083432776,1200.0,998.4427563806904,3.787926695933198,25,sunny,85.8814607536256,3,Good
22.36077541551104,13.472691353757714,52.64404188596176,51.14593266412745,626.5323580840285,467.7264576407976,939.1174899295396,0.0,27,cloudy,163.30481315100525,0,Acceptable
26.45923151647998,19.569019764589168,49.51651183040669,42.97226143686114,692.6824708619283,364.2559123076969,956.839516909957,0.2887229126573252,28,sunny,106.96550151374322,3,Good
19.38071484472128,25.28263099296352,49.52756624818959,52.38822407820018,176.09102832090025,1096.3933539800516,1081.2293735715916,1.0529332224097347,4,sunny,89.29078826431139,3,Good
25.38060029998122,25.579866769199747,54.33698126762798,57.10820440783594,638.7269780780122,354.5558879752454,1002.8940297974672,3.201153539649819,25,cloudy,82.86264255604715,0,Good
26.35307823053958,22.367538019913145,68.18990458867057,77.73282565476458,743.3736417505897,110.01099650786595,855.2991055733753,5.795559134368634,23,stormy,114.82573014176748,2,Poor
26.14018339748155,17.080602220503668,65.33948448958076,73.1321001354902,526.8069292165467,516.1679740020612,852.3640282920478,3.490173458567537,19,cloudy,153.22817144420807,0,Acceptable
22.6990375493654,8.140126951918687,47.059026633778416,44.66117215617398,159.68116967386675,873.2310034486981,1176.341113642866,2.977748916641112,7,sunny,215.1383749219877,3,Acceptable
21.802044359843546,16.228725439196843,66.31825953710575,79.62721162925766,515.740023426833,164.9636608962333,994.7003096467824,3.3822350457470405,25,rainy,4.37930408588484,1,Acceptable
23.46129345553448,27.05706727712832,54.8032796784134,50.1884127478039,605.1847150749039,302.4706965265389,836.2890484071495,5.014398666215346,18,rainy,102.65302570147456,1,Acceptable
19.22046098707005,17.88766795858518,54.544253178397554,45.20369669404654,651.3210011397433,222.7647259571327,910.431066476729,2.7285629536255103,27,cloudy,93.2467765846158,0,Acceptable
21.3697451211052,22.645990592619004,53.70324361817234,61.35865654893631,346.5470451037376,425.8692463016045,727.3658037842272,2.43441564833036,15,cloudy,73.86692841384138,0,Acceptable
20.61134758506154,18.463708528583226,56.47506099091492,58.07587930178343,313.76778699093376,463.6383496467023,799.2472994971085,3.96870174236605,6,cloudy,76.48589716200271,0,Good
25.09945523360409,16.46324198712995,60.45608459634799,56.29345696583462,689.5003878514779,543.0889283499414,1103.687298804032,2.369362688061421,30,sunny,132.41929025804757,3,Good
20.553602911451733,28.53574593721677,58.96670107241547,52.84631397802674,262.2540022298587,910.569657272178,803.0056080818117,3.4783707125592427,20,sunny,123.8173899408491,3,Good
18.28036238898346,9.590717107726544,53.90671804984815,52.535952789185465,288.8022209658106,727.5293362503321,987.7809415865386,5.012336615967616,19,cloudy,126.80347017048936,0,Poor
27.772331703297823,25.068502820230652,40.41150849583797,34.73475537093381,121.51910585892377,893.49561717069,904.0534501489392,3.961008799611745,13,sunny,75.60034432640101,3,Acceptable
23.8834140689818,20.486881643169266,59.98302904739494,64.92555009741139,675.8479086011812,275.75895510733216,1236.2644022699203,5.922689095450442,20,rainy,106.21930851484493,1,Acceptable
23.854162030061467,34.33946883931036,64.15649163204571,67.10810122843108,742.0071652196365,138.17005927117248,799.8025245400693,5.5637262343178175,15,stormy,207.4304027999484,2,Poor
28.05573081387472,12.80520307031386,53.32924979148716,43.55540479507123,425.9207521434526,521.4158588181118,1166.1315730971776,2.63899994131537,8,sunny,243.48085480205697,3,Acceptable
18.82650520147846,21.22707412131433,52.27492113581273,37.70764991246526,155.81730583972302,620.1470956369739,1165.5273113578623,2.811381026698022,9,cloudy,93.08007226050312,0,Acceptable
25.482306044713532,30.335599216028942,36.69372231103428,44.48049362173492,401.7334250958453,765.4884624841961,1083.8763106203237,2.488035029500835,18,sunny,108.26224384216712,3,Good
24.76776236327286,18.15112582241208,48.96997211955221,54.2659456224908,526.8024170780244,405.6130302783611,1064.4948002476342,2.58308314099432,3,cloudy,106.69235748085838,0,Acceptable
18.291603761754818,20.39260414592613,41.5378523447082,42.86879996894125,441.8867500365907,497.4134115264917,744.0245835964008,3.9745009881608167,13,cloudy,91.48630643652191,0,Acceptable
26.783358299456125,29.99539364956209,38.19931870973258,48.28145285197816,570.2616310832659,462.03957218262985,710.4417570231896,3.8985326332446952,2,cloudy,67.18809310794381,0,Acceptable
21.82097680725945,31.73999149856458,45.993231104049066,44.79220927735508,346.21524957272203,550.8670153893776,760.7759222278233,3.349333930665769,16,sunny,149.74982106287777,3,Acceptable
24.16818224066745,23.13724381191044,35.253652425295726,39.442597642809545,276.2102725399324,532.8493691129727,792.4815390735444,6.215069537923277,22,sunny,85.79411483214632,3,Good
23.09450148301446,26.941482174499782,65.32728451511068,76.49028219882518,291.75498748106094,691.7233503392333,1228.1478961115197,3.806606738343291,19,sunny,92.66461399095787,3,Good
18.46283592447255,27.183849429893435,53.2858419825735,52.71962042591625,232.30015183156937,817.9378772042222,920.1655400618488,2.4508348118474763,13,sunny,141.27343465987818,3,Acceptable
16.69623163730608,8.29957816797782,42.88630983010919,38.943756587525215,802.6704385803948,370.6571215091317,932.3112622355424,4.4078296476631085,21,cloudy,150.0933731695772,0,Poor
15.358449873749365,13.408404079156526,56.89097303133428,67.29304136628834,451.77085614454967,240.4352571057052,670.5254712897913,2.9236183041737123,8,rainy,84.33044395671932,1,Poor
18.716985078345303,12.518000596642556,55.4584819388367,47.48273313542507,660.4910137355315,309.726418473354,936.8729658885565,2.254580874781376,14,cloudy,125.10609843165348,0,Acceptable
27.92166515004653,25.743454812886583,59.11717942114522,44.496335119248144,100.24384796309896,784.864617660942,858.4564211260545,2.9609469294071733,23,sunny,87.34455865265905,3,Acceptable
27.75047565241232,25.985666055354745,59.75345971004881,67.32995835532411,0.0,828.5947978760578,845.0537645453697,1.665808957895702,14,sunny,38.83644145873322,3,Good
17.272586190398304,17.847290005413882,53.92889778253865,60.94252524446679,676.6304614181836,232.19868276005417,1041.866898280666,5.591752859737355,20,cloudy,82.39063684759032,0,Poor
29.28890196401752,20.79521921149705,60.783168252504986,53.09921082052385,371.5413695479738,353.60494955751506,860.8167877839538,2.2462997743895388,25,rainy,161.3666911743298,1,Poor
23.22145635309769,35.27649617460517,55.40194203214738,53.684970170522135,132.62200433751914,781.1662540091507,973.6045580455096,1.2395891822489449,11,sunny,179.55794346437696,3,Acceptable
22.369785621663247,23.42060224590263,60.13735046851368,47.12531103773596,408.8943459544828,316.02486629766963,1042.6020579073545,1.679059111773595,22,rainy,101.14856081981183,1,Acceptable
25.231397493170235,30.056784583575173,58.17082884756423,59.61843058412008,268.8028773280768,535.0360668090246,701.9247949574312,3.279225427939915,12,cloudy,95.2591755856664,0,Acceptable
26.143524465243715,25.10737217419047,35.97801950748409,30.767739040535066,243.1809341877904,598.985061277533,961.1187606359224,2.531921905673224,13,sunny,82.48062376815292,3,Acceptable
27.325034508398147,16.54344902647524,67.35538707817095,68.4993893847695,484.9089875860933,125.03655894573586,757.2512300951457,2.1044374839249613,23,rainy,204.09719883007352,1,Acceptable
23.54659734408472,22.27742523036765,47.3613010839164,63.48689208029938,313.76126608234426,415.0477163124256,1049.2952762359928,3.410510357041274,2,cloudy,62.471891905597474,0,Acceptable
26.00709518930193,23.972298161979857,63.6103676042288,61.957973020700265,568.286119183399,612.7000263580537,907.7694507763013,3.077602231851914,13,sunny,81.02098206569772,3,Good
20.907706263517756,10.50042265716759,69.32291426409704,88.50819394490202,1036.5239469996293,147.6433692793875,509.7777545182042,2.6469098025469795,28,rainy,208.1673922171199,1,Poor
23.374827219386702,24.906790405585465,52.98934516456024,41.33296204866914,387.2191299699995,410.0603391687776,987.3068417660306,5.95696416670308,13,cloudy,86.08636769813974,0,Acceptable
28.055627437147,31.28640969434072,54.74693111790805,45.05727341964326,446.1483008020059,567.1402453550817,979.2936715697924,1.9843102001831787,23,sunny,92.59201651325984,3,Acceptable
22.81313085884421,24.922977476185636,49.49159297982728,42.204536140655264,148.1497850988275,988.601972000234,1146.4839953802675,1.472310652008577,6,sunny,77.82518715943897,3,Good
17.45536414395382,12.184176204350866,77.84390059187352,82.37305199469165,630.0245828250735,0.0,842.9064307848154,2.879053699602547,19,sunny,103.113462354482,3,Poor
20.695710399607044,20.151309650167068,46.17774895431654,58.80394811362807,737.2028978371525,89.93104998038706,691.4730860075714,1.5167395819737663,17,cloudy,86.63162724204257,0,Acceptable
23.59178452011803,13.660909492465944,60.95566914239123,64.7947864034249,730.0075890224427,25.340060875389284,903.0696750363846,3.5995502839849456,18,rainy,190.96195517405812,1,Acceptable
25.37233951402974,22.56920510110901,40.276563770665774,46.3541906998404,345.4533082014714,521.8811587843991,1043.438778772188,3.004273235202456,2,sunny,75.11000577776372,3,Good
16.34141534805931,21.49859968083153,57.592436232394896,54.351103478520415,0.0,935.9503180467048,1040.696799503782,2.439815890213955,5,sunny,53.49982166893897,3,Poor
27.2226089709494,15.961836457856688,42.84764213937576,41.03518512406048,141.43138111255092,949.725371266577,691.6913302347322,1.2701169668135888,16,sunny,170.15137990550096,3,Acceptable
24.767856291061744,24.071071190014145,55.842509640141394,58.79676736400172,220.04866568126565,569.012997640827,1095.8836383746038,2.338183090992211,21,cloudy,87.31179965578303,0,Acceptable
18.56692127158842,8.596788835776136,42.77026959004601,46.31343774106444,188.47063542566903,755.1952233765346,897.6543450916307,0.0,9,sunny,143.5468540236281,3,Acceptable
17.981130320556172,5.55261005413464,37.10624534065576,26.542293331999005,625.1872904546128,260.0220169140983,817.0703989395591,3.127679025577897,8,sunny,189.99374229027225,3,Acceptable
28.12200704854246,13.565629457748912,63.57492430402895,64.92950060313909,349.0905073415272,364.5456978229424,790.7564010239659,5.292656616974606,15,rainy,284.8537370231721,1,Poor
19.162137451338957,25.561936475668738,68.06866874113916,81.50449694932432,632.3192377512318,314.6603669107232,1111.2534846970177,4.268158856498472,10,cloudy,123.0282367862436,0,Acceptable
24.394613419130387,12.49895572653653,57.28584597161163,78.01522203462852,753.3406087134673,266.22655397476177,862.1651645533817,1.8732649501176304,16,rainy,220.13369856483092,1,Acceptable
19.110294059948757,16.12333240291312,63.62095511484093,69.57281178118598,707.0388781502785,141.14760329154274,854.0591223609708,7.2537618208789265,24,stormy,102.5976690576414,2,Poor
19.50575085893467,22.864066474623588,46.991863867941404,41.704544207815815,93.30179824685294,898.9012383511199,752.9676826372167,2.555148215216006,11,sunny,77.61450805907695,3,Good
27.002108369499133,32.67923240449085,48.55693683902647,33.71330976662623,29.53016405997589,1200.0,818.049748760205,2.1492394601720983,16,sunny,82.63566748270878,3,Good
16.490836156174513,20.181667308126897,61.68108089212776,59.20831997610735,430.750822708088,489.1983504758673,829.261031712162,3.7544696888308176,25,sunny,97.01816170015618,3,Poor
18.385966017586163,14.474268050950675,47.19631729895138,43.048809729472936,830.6365210386276,251.8709414933956,1181.2307982423288,1.5841242377359857,10,rainy,97.2307670425802,1,Poor
19.704143434709017,14.571074884649004,28.37119155608008,14.042784666131864,401.9761309300818,403.24945359819225,1173.1815220719143,2.9646121265968395,17,sunny,116.1345208534641,3,Acceptable
27.041459488513397,22.09907814606924,67.19538106006343,76.32083373746151,509.8507661427274,605.416309580662,843.531246847015,3.471421991212362,25,sunny,106.95415264304108,3,Good
25.092355288656417,12.407800585165928,61.76096030844229,53.68227153682032,532.412162299406,184.5610600880304,899.558619676156,3.7668738606548624,22,rainy,238.20285789158012,1,Poor
23.28296035769929,22.61247068553783,64.88260382343377,71.93739098467486,806.174269468788,158.21323561327,694.4694331893542,1.9804370440817407,4,rainy,76.86581876454439,1,Acceptable
20.48082108324797,23.2323409307376,30.469469829624327,37.55503884431793,0.0,1028.1986196445534,1068.3810258591832,3.5195274735084645,4,sunny,25.84660004248832,3,Acceptable
22.776992382810416,17.896683116582086,47.24749972687379,49.80867834619816,517.9748753661938,475.3601650521641,1261.166003566815,2.9708630542388814,8,sunny,94.13702548724793,3,Good
23.41765477965647,10.547054640374895,45.37202397724924,38.82055830380973,688.1992856835897,232.6959607590744,1066.7898699754824,1.1893175851162108,2,sunny,184.21013956115715,3,Good
26.395168220504907,35.636091143852354,30.920049902501624,24.221698666909138,0.0,955.6499257032676,650.5845917695575,5.829627789792854,6,sunny,87.61006849204313,3,Acceptable
21.79611931099879,15.71734249195321,49.13347334853153,48.11807304250706,219.05619410853384,717.9422543484509,934.5726837034534,3.0510563928096808,11,sunny,93.0720760618715,3,Good
19.527522233447016,24.35561295898342,45.700651819289455,56.08624647573285,313.2234855526611,768.6856577481135,892.5101041168665,4.55195000972457,1,sunny,72.12542654901972,3,Good
18.963728975341382,27.928647346087747,50.9131757394168,38.60885656632141,728.1000936708306,201.09631900706475,939.7077307221232,4.136062398666428,7,cloudy,137.44790663681565,0,Acceptable
23.654805823998164,28.555335625674523,39.270292929463885,29.98370945868858,243.25477745367897,892.6919991049245,844.6989772508016,1.7602960779999486,11,sunny,86.28379127131305,3,Good
25.65138095914205,18.88021913703561,50.2566146723509,34.862437606988934,285.4603970428796,653.5020642667243,542.2483140979144,0.6438249707998518,23,sunny,120.13807751889362,3,Acceptable
19.3013760067644,18.07384758634975,51.73074972389907,53.39370693373776,457.30338224369007,378.0060666543645,939.6575113994312,3.848976308232813,3,rainy,25.147168391066188,1,Acceptable
27.06562094841288,13.972825029545705,61.36879801056061,59.228556150942296,253.49219541088897,402.4944478410511,1207.4284688907958,3.8264267280408335,26,sunny,201.6841373344768,3,Acceptable
26.85153638900217,17.647839254677294,44.31957986472583,48.47182297185452,687.837294780902,349.4513106821688,874.4741150117491,3.730432720417841,6,rainy,172.85585932516923,1,Poor
23.961772156134607,22.83390203947865,59.69635808063983,54.60315168424624,361.0681697474441,550.585058011609,871.4734559465358,3.108886073103142,14,sunny,77.62921341749954,3,Good
28.01704045713833,21.6693786753012,44.550709193887926,37.49422084325301,569.4558417225112,577.1271300864456,903.5237494568408,4.169523390959884,29,cloudy,128.0069901227562,0,Acceptable
22.13092542363836,11.72643931868618,68.55383873344051,72.82263599229395,278.0991692323577,446.7790496459234,915.5887829054288,2.2286784952249645,24,cloudy,167.35642663805265,0,Acceptable
22.518811751886908,18.438075269904697,47.51804039938425,49.14111392432479,0.0,1145.4075122831994,1181.5432580825932,3.068718384702712,26,sunny,59.007574383823744,3,Good
18.466922089578144,27.45950113954988,58.1182115008513,70.76620768730075,683.7569768352262,188.587501253978,953.0661356057768,4.2064337892894486,3,rainy,140.36589242871597,1,Poor
24.82200116266961,27.06044602739923,50.15110732410896,44.49408742111105,506.6826782923605,411.5073880138633,706.3109271816876,2.653773827768982,30,cloudy,85.77875400471225,0,Acceptable
24.25443119751625,27.79494385388711,46.25708912633857,46.76329089682263,654.9473057526914,297.3702076733561,823.7558086956973,2.3957080113941247,18,rainy,98.6904271252078,1,Acceptable
26.643349175009945,29.103803426264168,80.11325547406457,87.87873329362787,463.10701929093096,307.4251002574937,940.133484987856,5.377175107878639,25,rainy,111.29220012855708,1,Acceptable
27.221390368659065,18.81622664799901,61.29177912680737,70.67736556016328,557.6973476896385,221.78660403047584,812.1860414822768,3.470785775304533,4,rainy,144.5670597557892,1,Acceptable
25.759563056861797,14.664736175312836,46.91052023851662,40.3459376811086,105.84377337640252,877.763542086221,949.005345471912,4.540542410679691,26,sunny,164.2795300448745,3,Acceptable
21.821205125482305,23.54118863945325,72.06350467070101,64.68218359799138,323.51046345325705,620.7427065831813,659.9357841614749,0.5210314899750585,15,sunny,82.48293628383198,3,Good
22.00891698648197,21.425721504167957,41.84460028445095,48.30463567906375,674.9087463030158,179.0703782840036,782.4006278517937,2.0720278502232805,1,rainy,57.00994764401868,1,Acceptable
24.134780323573786,17.60586215447135,60.764884006220576,58.004953722779305,327.0889776812687,552.900796930575,1095.1254717046795,5.436474602381713,7,cloudy,109.33646896506389,0,Acceptable
23.60664006411554,19.03708110654668,61.848833962805614,80.29000931931225,827.2725660367436,246.4424343587044,935.3004654388882,1.1623753732747666,13,rainy,104.74554860138204,1,Acceptable
26.32197729678567,17.97771914800858,42.31550127345052,52.08226752560013,492.2103085287104,243.06963558883777,949.5187022700694,2.610913387868973,3,cloudy,128.17011837398763,0,Acceptable
27.853364442106297,17.958021320365425,68.7639998421494,76.06664685499453,757.7371625439557,218.2773068116701,1078.833071056617,5.711322863394907,28,stormy,199.97207163111275,2,Poor
17.16779867352599,18.44248070352428,47.7350114843,35.08075310646305,303.475166246694,768.0262565852038,660.5497136532765,1.8029491526363213,11,sunny,72.77164848244102,3,Poor
26.709844412196816,29.819161250361464,47.44936621840727,31.065125386109067,382.39476973474376,482.3884626735611,690.3742075287901,1.7274123202872087,16,cloudy,103.95148319018816,0,Acceptable
22.811132185410543,36.5289541359445,56.60058746204078,59.30971296738004,551.1285382928997,349.1748325216006,803.0425539302421,4.6958870629312095,18,rainy,276.26666878977284,1,Poor
20.74493594020532,26.255276352469,40.57314494121877,16.543903818490154,117.1116778203354,932.7316429793426,1167.7247181273135,1.5251241819048165,23,sunny,89.00859944126341,3,Acceptable
27.24286790955228,20.20525254530928,51.834855667474166,42.38316659388474,377.0566293859431,530.7424506701145,1124.7211603425685,0.7911823628848582,18,sunny,105.43421322031344,3,Good
18.147768679248543,24.105838895034093,27.246586682709616,20.76393453138507,683.8728665840572,299.93139882788347,962.2686557794674,2.871389183251466,12,cloudy,115.4131783963682,0,Poor
20.556547011329155,18.12979687269518,66.32526408665021,64.02442031021857,67.87869337709296,811.8493514764839,1075.0058524113,2.851149056246489,24,sunny,73.9060684493764,3,Good
23.27870752175747,7.1893164330558825,38.54059614971976,29.21765515620966,392.81000804915,708.4493045115024,1115.0270140883808,2.0307802624677738,29,sunny,272.1992795532101,3,Acceptable
25.06157047636584,22.16020704476501,50.59539724457315,46.122932219889904,490.495467735373,523.9144754251031,778.6356398259309,2.635178160768735,2,sunny,69.76896324650625,3,Good
24.797116041571627,17.62456381446985,68.57489530880906,66.46824991143666,104.5334931178745,957.163893292558,1299.6507189178956,3.641812920933192,17,sunny,108.34732925590038,3,Acceptable
20.486600964026568,6.637118477363721,61.43891429600805,61.63632143213471,522.449756536761,197.29172755591765,687.3843920982896,3.974949727368256,22,rainy,278.7795171789902,1,Poor
25.799120039701684,20.09465919584168,48.42241384696731,49.558812844627575,635.9252659075539,133.45718118001852,1073.508421835913,4.091628885304419,7,rainy,100.9247508912926,1,Acceptable
26.374753996366465,28.06992792668344,48.67093250627466,69.24566762504136,390.4678766740392,575.2418953046109,725.3327108263987,1.1394591423736935,8,sunny,60.1122603863674,3,Good
25.01771842815202,19.344170958422172,73.85336640871577,77.8610725537813,567.9792870581673,206.3822623489991,797.3179736020666,4.32802118704454,22,rainy,127.17844283093224,1,Acceptable
24.159861216620502,15.494639125553594,64.86042877783808,54.44989917706813,577.222164564561,249.695311156903,673.581909739618,2.148393079757819,18,sunny,130.96883300773175,3,Good
29.222578627142887,27.1565444057415,31.754945814367304,20.175966081770063,651.9041068097308,187.8666641655525,656.0569335468291,2.79749900703519,30,sunny,88.76207750698846,3,Poor
24.293438233510148,13.415840362427742,55.91604883149395,49.3411759307074,345.0357229052624,697.3597371990911,825.4257145857621,2.656022492180047,24,sunny,159.07351827725262,3,Acceptable
21.889112573244965,14.580904137392764,43.274235250664965,35.02002812285387,397.7924340644736,437.879923754311,883.1840208666728,4.865393775155005,5,cloudy,113.32349042922664,0,Acceptable
19.764161724969764,10.431457763380171,75.12848921225415,82.19440210773529,597.4540419264222,228.28064850611247,761.4675805445023,2.9957045981573693,25,rainy,177.00992533386884,1,Poor
25.22182365637672,26.25829254416074,66.29294429676987,62.906837830844765,315.800298487089,604.875329061008,1000.565920247924,2.8989615428907958,14,sunny,85.38727514704694,3,Good
25.954709481873383,28.25213184299401,56.452155031184176,62.4573093838397,493.5455942467346,758.5883616013934,712.7682484457973,3.7198507799698217,18,sunny,78.93819577374445,3,Good
19.283758843218784,20.40756276536831,57.39696012546345,52.89932301784186,564.0588189585079,381.34113749965263,649.5734742743168,1.4215962005231746,28,cloudy,96.17060681783192,0,Acceptable
18.87843717169452,20.66293632062837,55.95489679619923,56.01099370843089,610.902648144449,520.1528547735894,825.6957221806674,3.0635366622924187,3,sunny,65.99231075244823,3,Acceptable
18.895528450404385,34.10136709472489,48.882465054976734,50.19956000394288,317.5712715640821,632.0530355755178,1179.6493503260283,2.9022900212097444,16,sunny,248.95255719283384,3,Acceptable
25.783451796879763,17.027970126457504,56.89837215734077,55.57127746507529,191.8295108016298,744.0986565218997,965.5557682586046,3.195510363024672,14,cloudy,144.14756325593504,0,Acceptable
18.846042114359044,17.904091106095375,38.51731325274099,31.700589383579025,843.76313103575,258.38393817801426,1280.832326842754,4.321440793314685,19,rainy,91.40488623747729,1,Poor
22.25043078585855,25.245823622897618,72.47573580048174,79.20244849046645,742.9275752638555,204.7458227511629,1044.8503210287588,2.9449450350988164,26,rainy,117.41598363685516,1,Acceptable
24.673432336904423,19.10683461125434,43.821290646104416,32.37473181298704,339.2670503770228,148.85806383538224,1070.5604949639628,3.0971097691416354,5,rainy,98.85595200994536,1,Acceptable
20.6860395889057,26.47505021471839,51.14099975212547,43.9850497532015,290.675462490492,890.628684732039,840.1981679415494,1.0659635324983754,3,sunny,79.30096907351046,3,Good
22.26062908375237,23.161429148669807,47.45346788663048,51.53278434512359,64.12961789638499,1133.3142855085182,626.6324336528783,4.048690799999029,6,sunny,57.64340758579259,3,Good
29.5483274628667,21.58100257431589,40.50663682068574,41.13393598250262,326.09602203254565,722.027197777239,1009.146237906295,2.285099340392315,7,sunny,120.322533573338,3,Acceptable
22.23450571854653,22.21971386031988,67.78137334189469,54.20554446440392,647.7157490301905,399.5394313725552,650.1570403543765,4.282175414807325,27,cloudy,100.59597771001262,0,Acceptable
22.050708085355605,16.587750616684012,35.52120981630969,39.67729363688033,516.8374851890469,223.6259798362304,1006.6550873023392,4.220149254569488,18,rainy,117.32230301041707,1,Acceptable
18.88478551656141,23.396990512155963,49.91702973423396,49.02244000215012,622.7949070702725,0.0,931.0399785000916,3.0760673620465315,14,sunny,101.978062901763,3,Acceptable
19.932514363882344,24.25624128289372,45.58531449811056,45.64708990623056,806.0380382065739,149.6093941727626,1035.0779260336856,2.183093490670175,13,sunny,90.84210923848052,3,Good
28.28457966150896,28.62291110268121,50.38853495140689,43.57150208323367,0.0,854.5531727549702,598.2549013738108,4.009823547477577,30,sunny,44.83463847949987,3,Acceptable
22.42100145351396,19.999315443139547,46.15042462231334,37.39443628443833,499.5520411015895,402.173329077132,1029.3378549870872,0.718966323279596,13,sunny,97.49905952497524,3,Good
